"","opponent","event_day_of_week","days_before_event","section_name","channel","price_level","primary_tickets_sold","primary_average_ticket_price","churn"
"40255",20,"Thursday",0,68,"Box Office","R - 300L",4,"$42.50",0
"40256",2,"Wednesday",2,47,"Web","P - 300L",2,"$31.40",0
"40257",7,"Monday",19,55,"Back Office","R - 300L",2,"$14.41",1
"40258",3,"Thursday",8,79,"Web","P - 300L",1,"$58.56",1
"40259",11,"Saturday",0,40,"Web","L1 - 200L",1,"$50.36",1
"40260",14,"Wednesday",23,32,"Web","F -100L",2,"$99.68",0
"40261",14,"Thursday",0,37,"Back Office","M - 200L",7,"$29.83",1
"40262",6,"Tuesday",0,8,"Web","J",3,"$99.76",0
"40263",25,"Saturday",1,39,"Back Office","M - 200L",2,"$71.86",1
"40264",20,"Thursday",0,64,"Box Office","O - 300L",2,"$62.13",0
"40265",6,"Tuesday",0,19,"Back Office","G - 100L",2,"$77.59",1
"40266",3,"Saturday",80,48,"Web","O - 300L",3,"$109.20",0
"40267",7,"Monday",56,24,"Back Office","D - 100L",1,"$151.47",1
"40268",20,"Tuesday",13,25,"Back Office","D - 100L",1,"$130.15",1
"40269",19,"Thursday",0,27,"Back Office","D - 100L",4,"$90.68",1
"40270",31,"Saturday",124,37,"Web","L1 - 200L",2,"$130.12",0
"40271",22,"Thursday",1,43,"Back Office","K - 200L",4,"$85.50",0
"40272",8,"Saturday",39,25,"Web","D - 100L",2,"$222.56",0
"40273",6,"Wednesday",0,23,"Back Office","G - 100L",7,"$113.95",0
"40274",19,"Sunday",8,34,"Web","D - 100L",2,"$109.54",0
"40275",3,"Sunday",0,38,"Back Office","L1 - 200L",7,"$39.82",0
"40276",14,"Thursday",26,38,"Web","M - 200L",3,"$63.18",0
"40277",1,"Thursday",3,25,"Web","D - 100L",3,"$71.08",1
"40278",31,"Monday",0,38,"Back Office","M - 200L",13,"$20.82",0
"40279",20,"Sunday",4,52,"Back Office","R - 300L",1,"$25.74",1
"40280",20,"Thursday",83,26,"Web","C - 100L",4,"$178.43",0
"40281",7,"Thursday",0,51,"Web","R - 300L",1,"$39.06",0
"40282",14,"Saturday",81,34,"Web","D - 100L",2,"$164.68",0
"40283",21,"Saturday",25,65,"Web","P - 300L",2,"$38.80",0
"40284",14,"Saturday",4,63,"Web","P - 300L",2,"$74.12",0
"40285",20,"Tuesday",18,16,"Web","C - 100L",2,"$146.30",0
"40286",21,"Thursday",0,59,"Back Office","R - 300L",19,"$16.19",0
"40287",18,"Saturday",6,18,"Web","D - 100L",3,"$191.40",1
"40288",25,"Thursday",5,20,"Web","G - 100L",2,"$126.28",1
"40289",20,"Thursday",3,34,"Web","D - 100L",2,"$149.46",0
"40290",3,"Saturday",0,55,"Box Office","Q - 300L",6,"$95.83",1
"40291",21,"Saturday",23,31,"Web","H - 100L",2,"$99.49",0
"40292",13,"Monday",144,22,"Web","I - 100L",2,"$118.09",0
"40293",27,"Monday",142,69,"Web","Q - 300L",1,"$24.38",0
"40294",1,"Saturday",4,53,"Back Office","R - 300L",4,"$19.07",0
"40295",15,"Thursday",51,49,"Web","O - 300L",1,"$44.44",0
"40296",5,"Tuesday",0,27,"Back Office","D - 100L",2,"$104.04",1
"40297",9,"Monday",0,67,"Box Office","R - 300L",1,"$30.13",0
"40298",22,"Wednesday",9,69,"Back Office","R - 300L",4,"$19.15",0
"40299",6,"Tuesday",14,44,"Web","K - 200L",3,"$89.13",1
"40300",27,"Saturday",0,52,"Box Office","R - 300L",1,"$21.53",1
"40301",7,"Monday",49,17,"Back Office","D - 100L",4,"$102.60",1
"40302",8,"Saturday",0,59,"Web","R - 300L",4,"$38.89",0
"40303",20,"Thursday",10,47,"Web","P - 300L",6,"$45.90",0
"40304",9,"Thursday",49,32,"Web","F -100L",5,"$101.38",1
"40305",4,"Thursday",3,27,"Web","D - 100L",2,"$122.74",0
"40306",24,"Thursday",3,34,"Web","D - 100L",2,"$125.62",0
"40307",6,"Tuesday",125,22,"Web","I - 100L",2,"$103.46",0
"40308",26,"Saturday",0,68,"Web","R - 300L",2,"$27.37",0
"40309",17,"Saturday",11,80,"Web","O - 300L",3,"$48.00",0
"40310",30,"Saturday",0,63,"Back Office","O - 300L",3,"$17.03",1
"40311",16,"Saturday",38,50,"Back Office","R - 300L",2,"$41.18",0
"40312",4,"Wednesday",15,36,"Back Office","M - 200L",4,"$36.59",1
"40313",2,"Wednesday",1,22,"Back Office","G - 100L",9,"$55.47",1
"40314",9,"Monday",47,47,"Web","P - 300L",1,"$47.17",0
"40315",8,"Monday",0,34,"Web","D - 100L",2,"$95.32",0
"40316",31,"Tuesday",35,19,"Web","G - 100L",3,"$72.44",0
"40317",14,"Thursday",4,79,"Web","O - 300L",5,"$44.10",0
"40318",3,"Saturday",30,40,"Web","L1 - 200L",6,"$154.62",0
"40319",18,"Saturday",0,80,"Web","P - 300L",5,"$36.22",1
"40320",20,"Saturday",0,52,"Box Office","Q - 300L",2,"$66.12",1
"40321",5,"Thursday",3,21,"Back Office","G - 100L",2,"$114.53",0
"40322",27,"Wednesday",12,45,"Back Office","K - 200L",2,"$49.64",0
"40323",2,"Wednesday",40,32,"Web","F -100L",3,"$86.57",0
"40324",21,"Saturday",6,36,"Web","M - 200L",4,"$67.19",0
"40325",31,"Saturday",33,67,"Box Office","R - 300L",2,"$89.39",0
"40326",7,"Monday",103,47,"Web","O - 300L",4,"$60.75",0
"40327",19,"Saturday",1,62,"Back Office","P - 300L",6,"$40.98",0
"40328",19,"Thursday",0,28,"Back Office","D - 100L",1,"$86.61",0
"40329",6,"Thursday",1,62,"Back Office","P - 300L",1,"$36.63",1
"40330",10,"Saturday",4,61,"Web","R - 300L",2,"$99.74",0
"40331",31,"Saturday",2,51,"Web","R - 300L",1,"$36.16",0
"40332",3,"Sunday",6,29,"Back Office","F -100L",3,"$91.62",0
"40333",27,"Thursday",0,21,"Box Office","G - 100L",2,"$85.00",0
"40334",2,"Wednesday",0,50,"Box Office","R - 300L",6,"$39.53",0
"40335",2,"Wednesday",1,20,"Back Office","G - 100L",3,"$123.60",1
"40336",22,"Thursday",0,48,"Web","O - 300L",2,"$58.86",0
"40337",27,"Saturday",27,79,"Web","N - 300L",2,"$55.35",0
"40338",9,"Friday",15,23,"Back Office","G - 100L",1,"$186.20",1
"40339",13,"Tuesday",1,26,"Back Office","C - 100L",1,"$222.75",0
"40340",3,"Sunday",1,61,"Web","R - 300L",2,"$48.69",0
"40341",22,"Wednesday",1,64,"Back Office","O - 300L",3,"$25.84",0
"40342",29,"Monday",0,44,"Web","K - 200L",2,"$64.55",1
"40343",24,"Monday",42,26,"Back Office","C - 100L",3,"$103.12",1
"40344",22,"Wednesday",16,35,"Back Office","L1 - 200L",2,"$37.22",0
"40345",15,"Saturday",61,26,"Back Office","C - 100L",2,"$112.30",0
"40346",30,"Tuesday",9,48,"Box Office","O - 300L",1,"$35.78",1
"40347",21,"Saturday",0,30,"Web","H - 100L",2,"$128.64",0
"40348",20,"Sunday",0,30,"Web","F -100L",1,"$97.75",0
"40349",6,"Tuesday",1,34,"Web","D - 100L",1,"$107.76",0
"40350",24,"Saturday",5,28,"Web","D - 100L",3,"$166.84",0
"40351",18,"Saturday",0,27,"Box Office","D - 100L",2,"$190.97",1
"40352",31,"Tuesday",1,65,"Web","P - 300L",4,"$41.86",0
"40353",20,"Tuesday",59,48,"Web","P - 300L",6,"$57.31",0
"40354",9,"Thursday",24,20,"Back Office","G - 100L",5,"$114.46",0
"40355",20,"Saturday",0,80,"Box Office","O - 300L",2,"$84.00",1
"40356",5,"Tuesday",53,22,"Web","I - 100L",3,"$113.68",0
"40357",24,"Saturday",0,46,"Back Office","K - 200L",19,"$58.94",0
"40358",24,"Thursday",0,63,"Web","O - 300L",2,"$49.60",0
"40359",5,"Wednesday",2,21,"Web","I - 100L",3,"$108.63",0
"40360",15,"Friday",31,47,"Web","P - 300L",2,"$35.13",0
"40361",21,"Saturday",110,55,"Web","R - 300L",6,"$44.79",0
"40362",25,"Saturday",0,70,"Box Office","R - 300L",1,"$61.60",1
"40363",24,"Saturday",12,49,"Back Office","P - 300L",2,"$25.20",0
"40364",27,"Monday",3,29,"Web","F -100L",2,"$92.90",0
"40365",2,"Monday",0,24,"Box Office","D - 100L",1,"$171.33",1
"40366",17,"Saturday",81,26,"Web","C - 100L",2,"$176.00",1
"40367",30,"Sunday",1,37,"Web","M - 200L",3,"$66.45",0
"40368",18,"Saturday",12,62,"Web","N - 300L",3,"$65.28",0
"40369",18,"Saturday",0,48,"Web","O - 300L",4,"$51.71",0
"40370",16,"Saturday",5,74,"Back Office","R - 300L",4,"$42.39",0
"40371",25,"Thursday",26,26,"Web","C - 100L",2,"$121.91",0
"40372",30,"Sunday",5,26,"Web","C - 100L",2,"$107.06",0
"40373",27,"Saturday",43,61,"Web","R - 300L",4,"$41.33",0
"40374",17,"Saturday",0,26,"Web","C - 100L",3,"$226.00",1
"40375",2,"Wednesday",0,7,"Web","J",3,"$91.35",0
"40376",19,"Sunday",1,27,"Web","D - 100L",1,"$60.90",1
"40377",3,"Thursday",9,4,"Web","J",2,"$166.77",0
"40378",27,"Wednesday",15,32,"Back Office","F -100L",2,"$47.04",0
"40379",27,"Thursday",4,80,"Web","O - 300L",5,"$43.20",0
"40380",27,"Saturday",3,63,"Web","P - 300L",2,"$42.72",0
"40381",30,"Sunday",10,12,"Web","J",4,"$69.84",0
"40382",31,"Saturday",47,66,"Back Office","P - 300L",2,"$62.18",1
"40383",27,"Saturday",5,64,"Web","O - 300L",4,"$64.32",0
"40384",9,"Monday",5,39,"Back Office","L1 - 200L",7,"$45.05",0
"40385",27,"Wednesday",6,23,"Back Office","G - 100L",2,"$72.42",0
"40386",6,"Wednesday",0,44,"Back Office","L2 - 200L",7,"$58.95",0
"40387",10,"Saturday",0,50,"Back Office","R - 300L",28,"$48.16",1
"40388",13,"Monday",70,34,"Web","D - 100L",2,"$162.15",0
"40389",31,"Tuesday",26,55,"Web","R - 300L",2,"$29.21",0
"40390",18,"Tuesday",0,35,"Back Office","L1 - 200L",3,"$45.86",1
"40391",13,"Monday",128,25,"Web","D - 100L",2,"$138.18",0
"40392",10,"Wednesday",7,22,"Back Office","I - 100L",4,"$79.42",0
"40393",25,"Saturday",0,68,"Back Office","R - 300L",10,"$30.12",1
"40394",27,"Monday",24,48,"Web","O - 300L",2,"$48.48",0
"40395",18,"Saturday",46,57,"Back Office","R - 300L",1,"$20.49",0
"40396",18,"Saturday",0,16,"Web","C - 100L",3,"$158.35",0
"40397",3,"Thursday",0,44,"Web","L2 - 200L",2,"$50.82",1
"40398",14,"Saturday",162,37,"Web","L1 - 200L",2,"$131.78",0
"40399",20,"Tuesday",183,34,"Web","D - 100L",2,"$159.33",0
"40400",30,"Tuesday",0,36,"Web","M - 200L",5,"$26.96",0
"40401",9,"Thursday",5,25,"Box Office","D - 100L",1,"$73.32",0
"40402",29,"Saturday",52,22,"Web","I - 100L",2,"$188.16",0
"40403",19,"Thursday",52,55,"Back Office","R - 300L",2,"$14.08",0
"40404",2,"Wednesday",0,78,"Box Office","R - 300L",2,"$61.02",0
"40405",10,"Saturday",0,67,"Box Office","R - 300L",1,"$70.13",0
"40406",14,"Saturday",0,80,"Web","O - 300L",1,"$92.49",0
"40407",26,"Saturday",5,65,"Web","O - 300L",2,"$42.30",0
"40408",28,"Sunday",31,62,"Web","N - 300L",3,"$45.48",0
"40409",3,"Saturday",0,59,"Back Office","R - 300L",8,"$37.80",1
"40410",16,"Saturday",5,32,"Back Office","D - 100L",2,"$141.37",0
"40411",18,"Tuesday",5,45,"Back Office","K - 200L",5,"$33.15",0
"40412",3,"Tuesday",0,74,"Web","R - 300L",2,"$35.96",0
"40413",19,"Thursday",10,30,"Back Office","H - 100L",2,"$56.97",0
"40414",20,"Sunday",45,26,"Back Office","C - 100L",2,"$105.63",0
"40415",19,"Sunday",59,31,"Web","H - 100L",5,"$57.92",0
"40416",21,"Sunday",2,23,"Back Office","G - 100L",2,"$126.44",1
"40417",15,"Friday",49,47,"Web","O - 300L",3,"$44.99",1
"40418",27,"Wednesday",41,69,"Back Office","R - 300L",2,"$24.18",0
"40419",6,"Tuesday",7,36,"Web","M - 200L",2,"$45.48",0
"40420",6,"Wednesday",33,21,"Web","G - 100L",3,"$94.60",0
"40421",27,"Wednesday",12,80,"Back Office","O - 300L",4,"$26.46",0
"40422",20,"Saturday",0,44,"Box Office","L2 - 200L",1,"$94.61",1
"40423",13,"Monday",5,49,"Web","O - 300L",2,"$60.50",0
"40424",31,"Saturday",0,21,"Web","G - 100L",4,"$125.83",0
"40425",1,"Tuesday",0,22,"Box Office","I - 100L",1,"$106.56",0
"40426",27,"Wednesday",28,30,"Back Office","H - 100L",7,"$52.38",0
"40427",27,"Saturday",20,29,"Web","D - 100L",3,"$153.12",1
"40428",3,"Thursday",9,63,"Web","O - 300L",2,"$3.58",0
"40429",11,"Tuesday",1,80,"Back Office","O - 300L",6,"$27.51",1
"40430",13,"Monday",39,21,"Web","I - 100L",2,"$102.41",0
"40431",20,"Thursday",0,17,"Web","D - 100L",2,"$87.72",0
"40432",12,"Wednesday",0,67,"Back Office","R - 300L",4,"$15.66",0
"40433",31,"Tuesday",28,25,"Web","D - 100L",2,"$115.55",0
"40434",11,"Tuesday",1,43,"Back Office","L2 - 200L",2,"$57.35",1
"40435",2,"Wednesday",1,25,"Web","D - 100L",2,"$123.37",0
"40436",7,"Wednesday",16,31,"Web","H - 100L",1,"$63.54",0
"40437",13,"Tuesday",13,47,"Back Office","O - 300L",4,"$37.89",1
"40438",27,"Wednesday",77,61,"Back Office","R - 300L",2,"$14.85",0
"40439",12,"Wednesday",1,23,"Back Office","G - 100L",3,"$60.63",0
"40440",6,"Wednesday",0,31,"Back Office","F -100L",8,"$73.13",0
"40441",19,"Sunday",0,23,"Web","D - 100L",2,"$109.54",0
"40442",25,"Saturday",84,26,"Web","C - 100L",1,"$250.70",0
"40443",20,"Tuesday",78,19,"Web","G - 100L",2,"$104.45",0
"40444",30,"Saturday",19,38,"Back Office","M - 200L",3,"$33.11",1
"40445",31,"Tuesday",0,60,"Back Office","R - 300L",8,"$20.32",1
"40446",2,"Wednesday",4,52,"Web","R - 300L",1,"$19.98",0
"40447",10,"Wednesday",0,21,"Box Office","I - 100L",4,"$139.31",1
"40448",24,"Saturday",3,65,"Back Office","N - 300L",3,"$56.18",0
"40449",19,"Sunday",0,34,"Web","D - 100L",2,"$111.36",0
"40450",19,"Sunday",4,26,"Web","C - 100L",2,"$124.16",1
"40451",23,"Monday",0,22,"Back Office","I - 100L",4,"$54.45",1
"40452",2,"Wednesday",35,47,"Web","O - 300L",2,"$59.85",0
"40453",14,"Saturday",22,55,"Web","R - 300L",3,"$66.78",0
"40454",5,"Tuesday",84,23,"Web","G - 100L",2,"$115.00",0
"40455",5,"Thursday",5,25,"Back Office","D - 100L",4,"$134.26",0
"40456",16,"Saturday",5,68,"Back Office","R - 300L",2,"$36.14",0
"40457",11,"Tuesday",1,80,"Back Office","O - 300L",4,"$30.52",1
"40458",23,"Saturday",0,17,"Web","D - 100L",2,"$164.60",0
"40459",13,"Monday",91,33,"Web","D - 100L",2,"$127.22",0
"40460",4,"Thursday",0,51,"Box Office","R - 300L",4,"$57.23",0
"40461",21,"Sunday",12,33,"Back Office","D - 100L",5,"$155.40",1
"40462",27,"Monday",0,61,"Web","R - 300L",2,"$17.87",0
"40463",24,"Saturday",3,22,"Back Office","G - 100L",13,"$86.86",0
"40464",13,"Tuesday",36,16,"Back Office","C - 100L",3,"$111.97",1
"40465",20,"Sunday",0,42,"Back Office","L2 - 200L",6,"$52.47",0
"40466",28,"Thursday",0,42,"Back Office","K - 200L",3,"$36.35",0
"40467",14,"Saturday",28,80,"Web","P - 300L",2,"$77.52",0
"40468",1,"Tuesday",0,61,"Box Office","R - 300L",2,"$48.76",1
"40469",20,"Sunday",6,49,"Web","O - 300L",4,"$70.06",0
"40470",21,"Saturday",45,16,"Web","C - 100L",2,"$156.80",0
"40471",10,"Thursday",0,68,"Web","Q - 300L",3,"$31.90",0
"40472",3,"Tuesday",29,42,"Web","L2 - 200L",2,"$81.90",0
"40473",20,"Tuesday",149,17,"Web","D - 100L",3,"$129.26",0
"40474",5,"Thursday",0,40,"Box Office","L1 - 200L",3,"$112.44",0
